Substation,,,,,,,,,,,,,,
Longitude,Latitude,Sub Num,Sub Name,Sub ID,Area Name,Zone Name,# of Buses,Nominal kV(max),Gen MW,Gen Mvar,Load MW,Load Mvar,Shunt MW,Shunt Mvar
-114.532,34.868,40445,MOHAVE VALLEY 2,3461,Arizona,1,9,765,214.69,-52.4,,,,
-109.271,34.579,40446,SAINT JOHNS 2,3462,Arizona,1,5,765,430.57,382.96,,,0,-746.35
-109.893,32.06,40447,COCHISE,3463,Arizona,1,9,765,404.05,175.32,4.73,0.85,0,-545.17
-111.243,32.37,40448,MARANA 3,3464,Arizona,1,1,115,15.35,0,,,,
-111.443,33.554,40449,PHOENIX 72,3465,Arizona,1,2,115,8.86,3.53,3.75,0.49,,
-112.834,33.305,40450,BUCKEYE 4,3466,Arizona,1,5,115,110.99,0,2.26,0.57,,
-110.284,34.66,40451,HEBER 4,3467,Arizona,1,1,115,55.28,13.42,,,,
-111.389,36.905,40452,PAGE 2,3468,Arizona,1,7,765,1666.84,65.12,,,0,0
-112.661,33.021,40453,GILA BEND 3,3469,Arizona,1,3,115,12.48,0,,,,
-112.904,33.342,40454,TONOPAH 3,3470,Arizona,1,1,115,74.89,0,,,,
-112.158,33.442,40455,PHOENIX 73,3471,Arizona,1,11,765,546.04,-35.46,,,,
-111.126,32.401,40456,TUCSON 49,3472,Arizona,1,2,500,53.68,-5.98,,,,
-111.612,33.268,40457,QUEEN CREEK 3,3473,Arizona,1,2,115,15.31,0,,,,
-112.215,33.556,40458,GLENDALE 23,3474,Arizona,1,10,500,610.81,312.17,,,0,-72.09
-111.503,32.917,40459,CHANDLER 14,3475,Arizona,1,13,765,618.15,67.94,,,0,-438.8
-114.16,35.016,40460,GOLDEN VALLEY 3,3476,Arizona,1,2,115,5.43,0,,,,
-112.428,34.649,40461,PRESCOTT 4,3477,Arizona,1,1,115,10.31,0,,,,
-112.864,33.345,40462,ARLINGTON 9,3478,Arizona,1,5,115,429.63,-43.74,,,,
-112.862,33.388,40463,PHOENIX 74,3479,Arizona,1,7,765,4192.31,1176.43,,,0,214.74
-112.956,32.922,40464,GILA BEND 4,3480,Arizona,1,4,500,119.09,0,,,0,0
-110.905,32.16,40465,TUCSON 50,3481,Arizona,1,10,765,556.23,244.39,,,,
-114.654,32.729,40466,YUMA 7,3482,Arizona,1,1,115,31.17,15.93,,,,
-111.928,33.417,40467,CHANDLER 15,3483,Arizona,1,3,115,9.16,4.68,,,,
-110.992,32.252,40468,TUCSON 51,3484,Arizona,1,1,115,84.65,43.26,,,,
-111.789,32.904,40469,CASA GRANDE 5,3485,Arizona,1,5,500,610.39,-71.72,,,,
-110.953,32.23,40470,TUCSON 52,3486,Arizona,1,1,115,8.96,4.58,,,,
-111.484,33.161,40471,GLOBE 2,3487,Arizona,1,3,115,20,0,,,,
-109.164,34.319,40472,SPRINGERVILLE 2,3488,Arizona,1,8,765,1172.36,157.72,,,0,-420.47
-112.694,32.975,40473,GILA BEND 5,3489,Arizona,1,7,115,680.98,-137.41,,,,
-111.59,32.929,40474,CHANDLER 16,3490,Arizona,1,8,500,602.53,161.06,,,0,-167.48
-111.75,33.333,40475,GILBERT 12,3491,Arizona,1,11,765,1205.11,204.82,,,0,-729.94
-113.113,33.476,40476,TONOPAH 4,3492,Arizona,1,9,765,922.93,-122.56,,,,
-110.335,34.503,40477,SNOWFLAKE 2,3493,Arizona,1,1,115,0,0,,,,
-113.359,33.028,40478,DATELAND 2,3494,Arizona,1,1,115,9.4,0,,,,
-110.867,32.146,40479,TUCSON 53,3495,Arizona,1,2,115,6.67,0,,,,
-111.484,36.937,40480,PAGE 3,3496,Arizona,1,9,500,576.96,-32.13,,,0,-427.23
-110.303,34.939,40481,JOSEPH CITY 2,3497,Arizona,1,8,765,860.58,376.22,,,0,-1067.76
-111.912,33.423,40482,TEMPE 10,3498,Arizona,1,8,500,218.91,65.4,,,0,0
-110.173,34.606,40483,HEBER 5,3499,Arizona,1,2,500,49.23,-9.37,,,,
-111.536,33.566,40484,PHOENIX 75,3500,Arizona,1,1,115,10.36,4.99,,,,
-114.429,32.649,40485,YUMA 8,3501,Arizona,1,3,115,0,0,,,,
-111.344,33.591,40486,PHOENIX 76,3502,Arizona,1,3,500,14.32,7.6,,,0,0
-112.694,32.975,40487,GILA BEND 6,3503,Arizona,1,10,765,821.98,203.98,,,0,-64.5
-110.9,32.174,40488,TUCSON 54,3504,Arizona,1,1,115,7.63,0,,,,
-112.841,33.335,40489,ARLINGTON 10,3505,Arizona,1,8,500,1135.67,-126.59,,,0,84.78
-113.344,33.026,40490,DATELAND 3,3506,Arizona,1,4,115,18.8,0,,,,
-114.738,36.016,40491,CHLORIDE 2,3507,Arizona,1,11,765,538.09,117.6,,,0,-331.41
-112.881,32.941,40492,GILA BEND 7,3508,Arizona,1,1,115,0,0,,,,
-112.89,33.342,40493,ARLINGTON 11,3509,Arizona,1,5,500,84.5,120.97,,,0,0
-112.779,33.494,40494,TONOPAH 5,3510,Arizona,1,1,115,9.97,0,,,,
-111.283,32.372,40495,MARANA 4,3511,Arizona,1,1,115,15.61,0,,,,
-112.864,33.345,40496,ARLINGTON 12,3512,Arizona,1,6,500,33.95,117.34,,,,
-113.181,33.378,40497,TONOPAH 6,3513,Arizona,1,2,115,11.6,0,,,,
-114.133,35.054,40498,LAKE HAVASU CITY 4,3514,Arizona,1,7,500,550.97,63.23,,,0,-325.12
-112.429,34.718,40499,CHINO VALLEY 2,3515,Arizona,1,3,115,0,0,,,,
-112.662,33.035,40500,GILA BEND 8,3516,Arizona,1,1,115,11.82,0,,,,
-114.068,35.146,40501,KINGMAN 4,3517,Arizona,1,1,115,7.28,-1.44,,,,
-113.83,37.632,50000,ENTERPRISE 2,3518,Utah,1,1,161,,,7.34,1.65,,
-113.728,37.252,50001,IVINS,3519,Utah,1,1,161,,,20.47,1.42,0,-31.05
-113.727,37.073,50002,SANTA CLARA 9,3520,Utah,1,1,161,,,15.97,1.33,,
-113.62,37.264,50003,SAINT GEORGE 1,3521,Utah,1,2,161,,,55.51,26.13,,
-113.63,37.117,50004,SAINT GEORGE 2,3522,Utah,1,1,161,,,50.87,17.16,,
-113.541,40.756,50005,WENDOVER,3523,Utah,1,2,161,,,4.12,1.48,,
-113.527,37.029,50006,SAINT GEORGE 3,3524,Utah,1,2,161,,,46.5,19.84,,
-113.633,37.104,50007,SAINT GEORGE 4,3525,Utah,1,1,161,,,46.5,16.59,,
-113.537,37.197,50008,WASHINGTON,3526,Utah,1,3,161,,,48.77,18.05,,
-113.228,37.314,50009,TOQUERVILLE,3527,Utah,1,1,161,,,5.3,1.48,,
-113.236,37.497,50010,NEW HARMONY,3528,Utah,1,1,161,,,3.52,0.83,,
-113.299,37.216,50011,LA VERKIN,3529,Utah,1,1,161,,,13.56,4.61,,
-113.209,36.966,50012,HURRICANE,3530,Utah,1,1,161,,,38.58,5.24,,
-113.165,37.622,50013,CEDAR CITY 1,3531,Utah,1,1,161,,,51.91,25.63,,
-113.106,37.811,50014,CEDAR CITY 2,3532,Utah,1,2,500,,,54.5,10.95,0,-277.15
-113.056,37.12,50015,HILDALE,3533,Utah,1,2,161,,,7.77,1.6,,
-112.966,38.35,50016,MILFORD 1,3534,Utah,1,2,161,,,7.46,4.28,,
-112.91,37.789,50017,PAROWAN,3535,Utah,1,2,161,,,8.82,0.29,,
-112.733,40.653,50018,GRANTSVILLE 1,3536,Utah,1,1,161,,,24.63,9.83,,
-112.726,37.347,50019,ORDERVILLE,3537,Utah,1,4,161,,,5.46,3.61,,
-112.732,38.407,50020,BEAVER 1,3538,Utah,1,2,161,,,9.86,1.65,,
-112.729,39.558,50021,DELTA 1,3539,Utah,1,1,161,,,17.39,7.13,,
-112.708,40.407,50022,DUGWAY,3540,Utah,1,1,161,,,4.43,1.02,,
-112.557,41.439,50023,CORINNE,3541,Utah,1,1,161,,,4.1,0.99,,
-112.494,37.954,50024,PANGUITCH,3542,Utah,1,3,161,,,6.94,1.68,,
-112.459,39.032,50025,FILLMORE 2,3543,Utah,1,2,161,,,9.21,4.17,,
-112.319,39.416,50026,OAK CITY,3544,Utah,1,1,161,,,3.05,0.15,,
-112.278,41.859,50027,TREMONTON,3545,Utah,1,6,161,,,31.72,7.68,,
-112.203,40.515,50028,TOOELE 1,3546,Utah,1,1,161,,,57.6,22.06,,
-112.32,40.513,50029,TOOELE 2,3547,Utah,1,2,161,,,60.66,5.46,,
-112.24,38.238,50030,CIRCLEVILLE,3548,Utah,1,1,161,,,2.89,0.49,,
-112.16,37.103,50031,KANAB,3549,Utah,1,1,161,,,14.45,1.84,,
-112.249,40.74,50032,MAGNA 1,3550,Utah,1,1,161,,,34.48,7.52,,
-112.14,40.664,50033,MAGNA 2,3551,Utah,1,1,161,,,34.48,8.22,,
-112.176,41.678,50034,GARLAND,3552,Utah,1,1,161,,,13.75,5.18,,
-112.216,38.696,50035,ELSINORE,3553,Utah,1,1,161,,,7.07,2.13,,
-112.175,41.152,50036,HOOPER,3554,Utah,1,1,161,,,19.71,5.3,,
-112.071,41.262,50037,OGDEN 1,3555,Utah,1,3,500,,,73.27,20.68,,
-112.16,41.204,50038,OGDEN 2,3556,Utah,1,1,161,,,73.27,23.89,,
-112.124,38.54,50039,MONROE 4,3557,Utah,1,2,161,,,11.3,2.19,,
-112.108,40.61,50040,HERRIMAN 1,3558,Utah,1,2,500,,,43.41,12.1,,
-112.148,40.595,50041,HERRIMAN 2,3559,Utah,1,1,161,,,45.56,2.45,,
-112.042,41.043,50042,SYRACUSE,3560,Utah,1,2,500,,,63.72,20,0,0
-112.013,37.587,50043,TROPIC,3561,Utah,1,1,161,,,4.06,1.22,0,-8.37
-112.016,41.912,50044,CLARKSTON 2,3562,Utah,1,3,161,,,7.93,1.21,,
-112.141,41.039,50045,CLEARFIELD 1,3563,Utah,1,2,161,,,81.24,36.41,,
-111.985,41.15,50046,CLEARFIELD 2,3564,Utah,1,2,500,,,81.24,42.05,,
-112.082,41.619,50047,BRIGHAM CITY,3565,Utah,1,1,161,,,63.92,28.06,,
-112.142,41.255,50048,ROY 2,3566,Utah,1,3,161,,,48.68,3.3,,
-112.011,41.256,50049,ROY 3,3567,Utah,1,3,161,,,48.68,2.65,,
-112.008,40.708,50050,SALT LAKE CITY 1,3568,Utah,1,3,161,,,36.38,14.29,,
-112.116,40.614,50051,SALT LAKE CITY 2,3569,Utah,1,1,161,,,36.38,6.38,,
-112.128,40.65,50052,WEST JORDAN 1,3570,Utah,1,3,161,,,52.95,12.91,,
-112.033,40.595,50053,WEST JORDAN 2,3571,Utah,1,1,161,,,52.95,36.42,,
-112.029,41.46,50054,WILLARD 1,3572,Utah,1,2,161,,,8.76,0.43,,
-112.072,41.137,50055,OGDEN 3,3573,Utah,1,1,161,,,46.31,10.26,,
-112.069,41.123,50056,OGDEN 4,3574,Utah,1,2,161,,,46.31,8.66,,
-111.918,40.708,50057,SALT LAKE CITY 3,3575,Utah,1,2,500,,,93.83,21.34,0,0
-111.963,40.704,50058,SALT LAKE CITY 4,3576,Utah,1,2,161,,,88.78,23.55,,
-111.956,40.774,50059,SALT LAKE CITY 5,3577,Utah,1,1,161,,,63.64,21.19,,
-111.998,40.607,50060,SALT LAKE CITY 6,3578,Utah,1,1,161,,,63.64,11.37,,
-111.985,40.236,50061,EAGLE MOUNTAIN,3579,Utah,1,1,161,,,58.29,20.55,,
-112.086,41.216,50062,HILL AFB,3580,Utah,1,3,161,,,8.61,0.97,,
-112.009,41.156,50063,LAYTON 1,3581,Utah,1,2,161,,,58.01,8.08,,
-112.008,41.162,50064,LAYTON 2,3582,Utah,1,2,161,,,58.01,4.95,,
-112.066,40.688,50065,SALT LAKE CITY 7,3583,Utah,1,2,161,,,64.66,20.62,,
-112.043,40.502,50066,SOUTH JORDAN 1,3584,Utah,1,2,161,,,65.74,7.1,,
-111.928,40.604,50067,SOUTH JORDAN 2,3585,Utah,1,4,500,,,65.74,18.45,0,759.61
-112.027,41.302,50068,OGDEN 5,3586,Utah,1,1,161,,,34.46,4.82,,
-112.058,41.42,50069,OGDEN 6,3587,Utah,1,2,161,,,34.46,2.55,,
-112.044,41.215,50070,OGDEN 7,3588,Utah,1,2,161,,,40.75,5.21,,
-112.041,41.117,50071,OGDEN 8,3589,Utah,1,1,161,,,40.75,12.59,,
-111.872,40.712,50072,WEST JORDAN 3,3590,Utah,1,1,161,,,62.14,16.85,,
-111.95,40.627,50073,WEST JORDAN 4,3591,Utah,1,2,161,,,48.42,3.38,,
-111.922,40.609,50074,WEST JORDAN 5,3592,Utah,1,1,161,,,46.28,15,,
-112.024,40.55,50075,WEST JORDAN 6,3593,Utah,1,1,161,,,46.28,3.85,,
-111.918,40.802,50076,SALT LAKE CITY 8,3594,Utah,1,3,161,,,43.29,6.7,,
-111.865,40.775,50077,SALT LAKE CITY 9,3595,Utah,1,1,161,,,43.29,11.68,,
-111.992,41.098,50078,KAYSVILLE 1,3596,Utah,1,1,161,,,43.38,14.5,,
-112.04,41.103,50079,KAYSVILLE 2,3597,Utah,1,1,161,,,43.38,8.55,,
-111.981,40.612,50080,SALT LAKE CITY 10,3598,Utah,1,2,161,,,69,29.71,,
-111.848,40.729,50081,SALT LAKE CITY 11,3599,Utah,1,1,161,,,69,30.47,,
-111.846,41.551,50082,WELLSVILLE,3600,Utah,1,1,161,,,13.12,2.03,,
-111.921,40.527,50083,RIVERTON 1,3601,Utah,1,3,161,,,49.62,7.98,,
-111.936,40.432,50084,RIVERTON 2,3602,Utah,1,3,161,,,49.62,13.07,,
-111.929,40.846,50085,WOODS CROSS,3603,Utah,1,1,161,,,36.99,7.86,,
-111.98,41.013,50086,LAYTON 3,3604,Utah,1,1,161,,,59.87,24.51,,
-111.83,38.87,50087,AURORA 1,3605,Utah,1,2,161,,,7.2,2.04,,
-111.92,40.626,50088,SALT LAKE CITY 12,3606,Utah,1,2,161,,,49.27,19.26,,
-111.998,40.659,50089,SALT LAKE CITY 13,3607,Utah,1,2,161,,,49.27,7.96,,
-111.852,40.907,50090,NORTH SALT LAKE,3608,Utah,1,1,161,,,42.11,8.66,,
-111.854,40.398,50091,SARATOGA SPRINGS,3609,Utah,1,5,161,,,43.87,11.86,,
-111.955,41.273,50092,OGDEN 9,3610,Utah,1,1,161,,,47.56,42.35,,
-111.861,41.097,50093,OGDEN 10,3611,Utah,1,1,161,,,47.56,9.12,,
-111.896,40.889,50094,FARMINGTON 1,3612,Utah,1,2,500,,,47.46,9.8,0,154.23
-111.817,40.657,50095,MIDVALE 1,3613,Utah,1,1,161,,,37.62,7.9,,
-111.932,40.551,50096,MIDVALE 2,3614,Utah,1,1,161,,,37.62,10.48,,
-111.968,40.746,50097,SALT LAKE CITY 14,3615,Utah,1,1,161,,,64.14,20.02,,
-111.795,40.608,50098,SANDY 3,3616,Utah,1,1,161,,,64.64,8.73,,
-111.956,40.593,50099,SALT LAKE CITY 15,3617,Utah,1,1,161,,,40.12,13.93,,
-111.934,40.627,50100,SALT LAKE CITY 16,3618,Utah,1,1,161,,,40.12,18.56,,
-111.892,40.89,50101,CENTERVILLE 2,3619,Utah,1,1,161,,,39.7,13.52,,
-111.929,40.781,50102,SALT LAKE CITY 17,3620,Utah,1,1,161,,,27.93,3.68,,
-111.974,41.741,50103,SMITHFIELD,3621,Utah,1,1,161,,,33.64,10.28,,
-111.789,40.46,50104,LEHI 1,3622,Utah,1,2,161,,,63.74,12.29,,
-111.877,40.39,50105,LEHI 2,3623,Utah,1,2,500,,,63.74,24.27,,
-111.83,40.456,50106,DRAPER 1,3624,Utah,1,1,161,,,51.69,6.39,,
-111.803,40.454,50107,DRAPER 2,3625,Utah,1,1,161,,,51.69,13.55,,
-111.789,40.802,50108,BOUNTIFUL 1,3626,Utah,1,1,161,,,58.27,7.72,,
-111.9,40.93,50109,BOUNTIFUL 2,3627,Utah,1,1,161,,,58.27,1.78,,
-111.876,39.729,50110,NEPHI,3628,Utah,1,2,161,,,15.02,4.57,,
-111.766,40.694,50111,SALT LAKE CITY 18,3629,Utah,1,1,161,,,45.29,2.88,,
-111.856,40.66,50112,SANDY 4,3630,Utah,1,1,161,,,36.49,1.02,,
-111.771,40.592,50113,SANDY 5,3631,Utah,1,1,161,,,36.49,11.21,,
-111.791,40.677,50114,SALT LAKE CITY 19,3632,Utah,1,2,161,,,57.56,14.05,,
-111.904,40.706,50115,SALT LAKE CITY 20,3633,Utah,1,1,161,,,43.4,12.48,,
-111.783,40.618,50116,SALT LAKE CITY 21,3634,Utah,1,3,161,,,43.4,17.14,,
-111.75,41.434,50117,EDEN,3635,Utah,1,3,161,,,10.69,1.86,,
-111.836,42.03,50118,LEWISTON 1,3636,Utah,1,2,161,,,5.82,0.51,,
-111.779,39.828,50119,MONA 1,3637,Utah,1,2,161,,,6.81,3.24,,
-111.82,40.716,50120,SALT LAKE CITY 22,3638,Utah,1,1,161,,,54.82,6.75,,
-111.936,41.637,50121,LOGAN 1,3639,Utah,1,2,161,,,57.3,18.08,,
-111.849,41.746,50122,LOGAN 2,3640,Utah,1,5,500,,,57.3,13.42,0,0
-111.932,41.465,50123,PARADISE 3,3641,Utah,1,1,161,,,6.15,2.79,,
-111.799,40.598,50124,SALT LAKE CITY 23,3642,Utah,1,6,500,,,63.19,6.85,0,-17.73
-111.898,40.552,50125,SANDY 6,3643,Utah,1,1,161,,,60.14,26.74,0,0
-111.74,39.149,50126,CENTERFIELD,3644,Utah,1,1,161,,,5.52,1.17,,
-111.762,41.691,50127,MILLVILLE,3645,Utah,1,1,161,,,4.58,2.84,,
-111.906,41.78,50128,HYDE PARK,3646,Utah,1,1,161,,,15.59,8,,
-111.857,40.645,50129,SALT LAKE CITY 24,3647,Utah,1,1,161,,,55.37,12.73,,
-111.86,41.67,50130,PROVIDENCE,3648,Utah,1,1,161,,,18.77,2.59,,
-111.73,41.845,50131,RICHMOND 6,3649,Utah,1,4,161,,,7.08,2.16,,
-111.899,39.231,50132,GUNNISON 1,3650,Utah,1,1,161,,,10.49,3.43,,
-111.89,39.994,50133,SANTAQUIN,3651,Utah,1,1,161,,,30.36,4.37,,
-111.883,41.716,50134,LOGAN 3,3652,Utah,1,1,161,,,52.28,24.45,,
-111.78,40.576,50135,ALPINE 2,3653,Utah,1,1,161,,,25.53,4.39,,
-111.721,40.793,50136,SALT LAKE CITY 25,3654,Utah,1,4,161,,,53.92,5.31,,
-111.821,40.312,50137,OREM 1,3655,Utah,1,1,161,,,39.7,12.71,,
-111.744,40.3,50138,OREM 2,3656,Utah,1,1,161,,,39.7,7.94,,
-111.725,40.368,50139,LINDON,3657,Utah,1,1,161,,,26.24,5.09,,
-111.806,39.967,50140,PAYSON 2,3658,Utah,1,1,161,,,63.71,26.73,,
-111.722,40.547,50141,SALT LAKE CITY 26,3659,Utah,1,2,161,,,54.21,14.75,,
-111.631,40.673,50142,SALT LAKE CITY 27,3660,Utah,1,3,500,,,54.21,6.45,0,-29.38
-111.766,40.247,50143,OREM 3,3661,Utah,1,1,161,,,47.67,9.66,,
-111.794,40.276,50144,OREM 4,3662,Utah,1,1,161,,,47.67,10.73,,
-111.653,40.635,50145,SANDY 7,3663,Utah,1,1,161,,,38.38,18.82,,
-111.777,40.622,50146,SANDY 8,3664,Utah,1,2,161,,,38.38,4.21,,
-111.676,40.696,50147,SALT LAKE CITY 28,3665,Utah,1,1,161,,,62.03,11.37,,
-111.791,38.655,50148,RICHFIELD,3666,Utah,1,1,161,,,25.58,2.14,,
-111.795,40.163,50149,PROVO 1,3667,Utah,1,1,161,,,40.93,12.91,,
-111.782,40.156,50150,PROVO 2,3668,Utah,1,1,161,,,40.93,6.67,,
-111.745,40.072,50151,SPANISH FORK 1,3669,Utah,1,2,161,,,49.39,15.06,,
-111.792,40.103,50152,SPANISH FORK 2,3670,Utah,1,1,161,,,49.39,9.48,,
-111.64,40.494,50153,AMERICAN FORK 1,3671,Utah,1,1,161,,,55.1,30.77,,
-111.767,40.499,50154,AMERICAN FORK 2,3672,Utah,1,3,161,,,55.1,28.15,,
-111.66,40.989,50155,MORGAN,3673,Utah,1,2,161,,,26.84,1.37,,
-111.757,40.332,50156,OREM 5,3674,Utah,1,1,161,,,55.44,6,,
-111.767,40.513,50157,PLEASANT GROVE 1,3675,Utah,1,2,161,,,56.25,9.72,,
-111.759,40.49,50158,PLEASANT GROVE 2,3676,Utah,1,2,500,,,56.25,6.87,,
-111.662,41.645,50159,HYRUM,3677,Utah,1,2,161,,,20.55,3.87,,
-111.579,39.957,50160,SALEM 14,3678,Utah,1,1,161,,,20.66,3.63,,
-111.568,38.464,50161,LOA,3679,Utah,1,2,161,,,6.13,0.54,0,-39.53
-111.676,38.939,50162,SALINA,3680,Utah,1,2,161,,,6.99,0.76,,
-111.63,40.124,50163,PROVO 3,3681,Utah,1,1,161,,,41.98,9.47,,
-111.63,40.2,50164,PROVO 4,3682,Utah,1,2,161,,,41.98,18.54,,
-111.69,41.327,50165,HUNTSVILLE,3683,Utah,1,1,161,,,7.5,1.25,,
-111.519,39.269,50166,MANTI,3684,Utah,1,1,161,,,10.6,3.39,,
-111.689,39.563,50167,MORONI,3685,Utah,1,2,161,,,10.85,0.78,,
-111.611,37.78,50168,ESCALANTE,3686,Utah,1,1,161,,,4.39,2.47,0,-21.81
-111.619,40.317,50169,PROVO 5,3687,Utah,1,1,161,,,63.89,9.59,,
-111.597,40.31,50170,PROVO 6,3688,Utah,1,4,500,,,63.89,29.86,,
-111.579,40.177,50171,MAPLETON,3689,Utah,1,2,161,,,20.89,2.72,,
-111.467,39.392,50172,EPHRAIM,3690,Utah,1,2,161,,,21.02,2.88,,
-111.591,40.706,50173,PARK CITY 1,3691,Utah,1,1,161,,,44.93,7.9,,
-111.49,40.428,50174,MIDWAY,3692,Utah,1,3,161,,,13.3,3.37,,
-111.486,40.608,50175,PARK CITY 2,3693,Utah,1,1,161,,,19.75,5.24,,
-111.578,40.241,50176,SPRINGVILLE 1,3694,Utah,1,1,161,,,38.97,7.62,,
-111.408,40.109,50177,SPRINGVILLE 2,3695,Utah,1,1,161,,,38.97,14.33,,
-111.467,39.845,50178,FAIRVIEW 2,3696,Utah,1,1,161,,,6.58,1.83,,
-111.366,41.872,50179,GARDEN CITY 1,3697,Utah,1,1,161,,,4.84,0.41,,
-111.469,39.577,50180,MOUNT PLEASANT,3698,Utah,1,1,161,,,10.45,3.07,,
-111.317,40.551,50181,HEBER CITY,3699,Utah,1,1,161,,,44.85,17.19,,
-111.212,40.938,50182,COALVILLE,3700,Utah,1,1,161,,,9.41,1.3,,
-111.204,39.326,50183,ORANGEVILLE,3701,Utah,1,1,161,,,3.91,1.4,0,0
-111.235,40.619,50184,OAKLEY 3,3702,Utah,1,1,161,,,4.67,1.56,,
-111.248,39.188,50185,FERRON,3703,Utah,1,1,161,,,5.26,0.66,,
-111.014,39.463,50186,HUNTINGTON 1,3704,Utah,1,4,161,,,7.13,1.36,,
-110.928,40.722,50187,KAMAS,3705,Utah,1,1,161,,,16.39,3.44,,
-110.967,39.17,50188,CASTLE DALE 1,3706,Utah,1,1,161,,,5.28,0.75,,
-110.967,39.783,50189,HELPER 1,3707,Utah,1,2,161,,,10.75,4.33,,
-110.666,39.626,50190,PRICE,3708,Utah,1,1,161,,,35.86,10.83,,
-110.749,39.519,50191,WELLINGTON 2,3709,Utah,1,1,161,,,8.7,1.04,,
-110.632,41.107,50192,EVANSTON 1,3710,Utah,1,3,161,,,38,2.51,,
-110.609,40.073,50193,DUCHESNE,3711,Utah,1,2,161,,,9.81,2.76,,
-110.511,39.48,50194,EAST CARBON,3712,Utah,1,1,161,,,4.37,0.47,,
-110.369,40.391,50195,ALTAMONT,3713,Utah,1,2,161,,,5.18,1.31,,
-110.069,39.095,50196,GREEN RIVER 1,3714,Utah,1,2,161,,,3.2,0.46,,
-110.116,40.309,50197,ROOSEVELT 3,3715,Utah,1,1,161,,,31.26,8.61,,
-110.059,40.505,50198,NEOLA,3716,Utah,1,1,161,,,4.28,0.92,,
-110.079,40.128,50199,MYTON,3717,Utah,1,1,161,,,4.52,1.6,,
-109.826,40.338,50200,FORT DUCHESNE,3718,Utah,1,2,161,,,4.34,3.33,,
-109.798,40.538,50201,LAPOINT,3719,Utah,1,2,161,,,3.88,1.07,,
-109.626,37.111,50202,BLUFF,3720,Utah,1,3,161,,,3.54,0.68,,
-109.47,37.908,50203,MONTICELLO,3721,Utah,1,3,161,,,6.76,1.98,,
-109.575,38.607,50204,MOAB,3722,Utah,1,3,500,,,26.64,4.43,0,-223.93
-109.568,40.619,50205,VERNAL 1,3723,Utah,1,4,500,,,36.36,13.02,0,-236.17
-109.533,40.588,50206,VERNAL 2,3724,Utah,1,1,161,,,33.61,2.57,,
-109.346,37.605,50207,BLANDING,3725,Utah,1,7,161,,,12.15,2.16,0,-10.49
-109.187,37.195,50208,MONTEZUMA CREEK,3726,Utah,1,2,161,,,6.9,1.18,0,-45.79
-109.181,40.345,50209,JENSEN,3727,Utah,1,2,161,,,1.94,0.59,,
-111.754,40.332,50210,OREM 6,3728,Utah,1,11,500,893.92,174.83,,,0,-480.59
-110.392,39.547,50211,SUNNYSIDE 2,3729,Utah,1,2,500,57.86,27.07,,,,
-111.904,40.793,50212,SALT LAKE CITY 29,3730,Utah,1,1,161,12.45,-1.39,,,,
-112.032,40.667,50213,SALT LAKE CITY 30,3731,Utah,1,8,500,216.12,38.12,,,0,-154.85
-112.052,41.835,50214,COLLINSTON,3732,Utah,1,2,161,26.93,-1.48,,,,
-109.284,40.086,50215,VERNAL 3,3733,Utah,1,3,500,495.45,35.11,,,0,-49.85
-112.58,39.51,50216,DELTA 2,3734,Utah,1,6,500,1640.31,-196.82,,,,
-112.853,38.489,50217,MILFORD 2,3735,Utah,1,3,161,43,0,,,,
-112.581,38.56,50218,BEAVER 2,3736,Utah,1,3,161,10.08,0,,,,
-111.029,39.175,50219,CASTLE DALE 2,3737,Utah,1,5,500,1570.79,-178.78,,,0,-639.03
-111.893,39.821,50220,MONA 2,3738,Utah,1,6,500,646.36,57.9,,,,
-112.935,38.536,50221,MILFORD 3,3739,Utah,1,5,500,160.85,43.35,,,0,-662.92
-111.885,40.887,50222,BOUNTIFUL 3,3740,Utah,1,3,161,20.18,10.32,,,,
-110.864,39.727,50223,HELPER 2,3741,Utah,1,6,500,207.75,-25.44,,,0,0
-112.931,38.585,50224,MILFORD 4,3742,Utah,1,4,161,91.74,21.73,,,,
-111.729,40.061,50225,PAYSON 3,3743,Utah,1,5,500,139.43,71.26,,,0,-262.11
-110.556,41.287,50226,EVANSTON 2,3744,Utah,1,8,500,127.66,-20.74,,,,
-111.89,40.67,50227,SALT LAKE CITY 31,3745,Utah,1,1,161,13.94,7.13,,,,
-112.123,40.712,50228,MAGNA 3,3746,Utah,1,5,500,212.93,53.63,,,0,-152.24
-111.929,40.769,50229,SALT LAKE CITY 32,3747,Utah,1,3,500,490.09,22.91,,,,
-111.078,39.379,50230,HUNTINGTON 2,3748,Utah,1,4,500,516.54,241.69,,,0,-167.25
-112.734,40.913,50231,GRANTSVILLE 2,3749,Utah,1,3,500,47.8,24.43,,,0,-67.02
-113.517,37.112,50232,SAINT GEORGE 5,3750,Utah,1,5,500,39.84,-4.44,,,0,-174.2
-109.422,40.915,50233,DUTCH JOHN,3751,Utah,1,3,500,112.23,-7.44,,,,
-104.898,35.575,53000,LAS VEGAS 79,3752,New Mexico,1,1,115,,,29.54,1.26,,
-105.287,36.4,53001,ANGEL FIRE,3753,New Mexico,1,2,115,,,6.2,0.68,,
-105.246,33.706,53002,CAPITAN,3754,New Mexico,1,1,115,,,3.71,0.38,,
-105.433,35.895,53003,MORA,3755,New Mexico,1,1,115,,,6.27,0.56,,
